# asm_stride_test  n=24 nd=13824 steps=2500 dt=0.01 ms (T=25 ms) stride=1 (Sys2/Sys3 every 0.01 ms) win=16 wstride=50 (span 8 ms) gcut=1e-08 regime=0 pc=sASM+IC(0) nsub=4 ovl=1 setup=0.001 s
step,t_ms,s1_v0,s1_v1,s1_v2,s1_v3,s1_v4,s2_v0,s2_v1,s2_v2,s2_v3,s2_v4,s3_v0,s3_v1,s3_v2,s3_v3,s3_v4
2186,21.8600,7,3,3,4,4,61,46,0,52,46,58,38,35,45,36
2187,21.8700,7,3,3,4,4,61,46,0,52,46,58,38,35,45,37
2188,21.8800,7,3,3,4,4,61,46,0,52,46,58,38,34,45,37
2189,21.8900,7,3,3,4,4,61,45,41,52,46,58,38,34,45,37
2190,21.9000,7,3,3,4,4,61,40,0,53,47,58,38,34,45,40
2191,21.9100,7,3,3,4,4,61,40,12,53,47,58,38,34,45,40
2192,21.9200,7,3,3,4,4,61,40,0,53,47,58,38,34,45,40
2193,21.9300,7,3,3,4,4,61,40,14,53,47,58,38,34,46,40
2194,21.9400,7,3,3,4,4,61,40,0,53,46,58,38,34,46,40
2195,21.9500,7,3,3,4,4,61,40,37,53,46,58,38,34,46,40
2196,21.9600,7,3,3,4,4,61,44,1,53,48,58,36,34,46,40
2197,21.9700,7,3,3,4,4,61,44,0,53,48,58,36,34,46,40
2198,21.9800,7,3,3,4,4,61,44,0,53,48,58,36,34,46,40
2199,21.9900,7,3,3,4,4,61,44,0,53,48,58,36,34,46,40
2200,22.0000,7,3,4,4,4,61,44,0,53,47,58,36,34,46,40
2201,22.0100,7,3,4,4,4,61,44,0,45,45,58,36,33,38,36
2202,22.0200,7,3,4,4,4,61,43,43,46,46,58,36,33,38,36
2203,22.0300,7,3,4,4,4,61,42,0,47,47,58,36,34,39,37
2204,22.0400,7,3,4,4,4,61,43,0,48,48,58,36,34,39,37
2205,22.0500,7,3,4,4,4,61,43,0,49,48,58,36,34,39,38
2206,22.0600,7,3,4,4,4,61,43,0,50,49,58,36,33,39,38
2207,22.0700,7,3,4,4,4,61,43,0,51,49,58,36,24,39,38
2208,22.0800,7,3,4,4,4,61,43,0,52,43,58,36,23,39,38
2209,22.0900,7,3,4,4,4,61,41,42,52,42,58,33,23,40,38
2210,22.1000,7,3,4,4,4,61,34,43,51,43,58,38,24,40,38
2211,22.1100,7,3,3,4,4,61,34,0,52,43,58,38,23,40,38
2212,22.1200,7,3,3,4,4,61,34,0,51,43,58,38,23,40,38
2213,22.1300,7,3,3,4,4,61,34,0,51,43,58,38,23,40,38
2214,22.1400,7,3,3,4,4,61,34,0,51,43,58,38,23,40,38
2215,22.1500,7,3,3,4,4,61,34,0,51,43,58,38,22,40,38
2216,22.1600,7,3,3,4,4,61,34,0,51,43,58,38,22,40,38
2217,22.1700,7,3,3,4,4,61,34,0,51,43,58,38,21,40,39
2218,22.1800,7,3,3,4,4,61,34,0,51,43,58,38,21,40,39
2219,22.1900,7,3,3,4,4,61,34,0,51,43,58,38,16,40,39
2220,22.2000,7,3,3,4,4,61,34,0,51,43,58,38,16,40,39
2221,22.2100,7,3,3,4,4,61,34,0,51,43,58,38,15,40,39
2222,22.2200,7,3,3,4,4,61,34,0,51,43,58,38,15,40,39
2223,22.2300,7,3,3,4,4,61,34,0,51,43,58,38,11,40,39
2224,22.2400,7,3,3,4,4,61,34,0,51,43,58,38,6,40,39
2225,22.2500,7,3,3,4,4,61,34,0,51,43,58,38,0,40,39
2226,22.2600,7,3,3,4,4,61,34,0,51,43,58,38,0,41,39
2227,22.2700,7,3,3,4,4,61,34,0,51,43,58,38,0,41,39
2228,22.2800,7,3,3,4,4,61,34,0,47,43,58,38,0,41,39
2229,22.2900,7,3,3,4,4,61,34,0,51,42,58,38,0,41,39
2230,22.3000,7,3,3,4,4,61,34,0,51,42,58,38,0,41,39
2231,22.3100,7,3,3,4,4,61,34,0,51,42,58,38,0,41,39
2232,22.3200,7,3,3,4,4,61,34,0,52,42,58,38,0,41,39
2233,22.3300,7,3,3,4,4,61,34,0,52,42,58,38,0,41,39
2234,22.3400,7,3,3,4,4,61,34,0,52,42,58,38,0,41,39
2235,22.3500,7,3,3,4,4,61,34,0,52,42,58,38,0,41,39
2236,22.3600,7,3,3,4,4,61,34,0,52,42,58,38,0,41,39
2237,22.3700,7,3,3,4,4,61,34,0,52,42,58,38,0,41,39
2238,22.3800,7,3,3,4,4,61,34,0,52,42,58,38,0,41,39
2239,22.3900,7,3,3,4,4,61,34,0,52,42,58,38,0,42,39
2240,22.4000,7,3,3,4,4,61,34,0,52,42,58,38,0,42,39
2241,22.4100,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2242,22.4200,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2243,22.4300,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2244,22.4400,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2245,22.4500,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2246,22.4600,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2247,22.4700,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2248,22.4800,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2249,22.4900,7,3,3,4,4,61,33,0,52,42,58,38,0,42,39
2250,22.5000,7,3,3,4,4,61,33,0,53,42,58,38,0,42,39
2251,22.5100,7,3,3,4,4,61,33,0,42,42,58,38,0,39,38
2252,22.5200,7,3,3,4,4,61,33,0,44,43,58,38,0,39,38
2253,22.5300,7,3,3,4,4,61,33,0,45,44,58,38,0,39,38
2254,22.5400,7,3,3,4,4,61,33,0,45,44,58,38,0,39,38
2255,22.5500,7,3,3,4,4,61,33,0,46,45,58,38,0,39,38
2256,22.5600,7,3,3,4,4,61,33,0,46,45,58,38,0,39,38
2257,22.5700,7,3,3,4,4,61,33,0,46,45,58,38,0,39,38
2258,22.5800,7,3,3,4,4,61,33,0,46,45,58,38,0,39,38
2259,22.5900,7,3,3,4,4,61,33,0,47,46,58,38,0,39,38
2260,22.6000,7,3,3,4,4,61,33,0,47,46,58,38,0,39,38
2261,22.6100,7,3,3,4,4,61,33,0,47,46,58,38,0,39,38
2262,22.6200,7,3,3,4,4,61,33,0,48,46,58,38,0,40,38
2263,22.6300,7,3,3,4,4,61,33,0,48,46,58,38,0,40,38
2264,22.6400,7,3,3,4,4,61,33,0,49,46,58,38,0,40,38
2265,22.6500,7,3,3,4,4,61,33,0,49,46,58,38,0,40,38
2266,22.6600,7,3,3,4,4,61,33,0,49,46,58,38,0,40,38
2267,22.6700,7,3,3,4,4,61,33,0,49,47,58,38,0,40,38
2268,22.6800,7,3,3,4,4,61,33,0,49,47,58,38,0,40,38
2269,22.6900,7,3,3,4,4,61,33,0,49,47,58,38,0,40,38
2270,22.7000,7,3,3,4,4,61,33,0,49,47,58,38,0,40,39
2271,22.7100,7,3,3,4,4,61,33,0,50,47,58,38,0,40,39
2272,22.7200,7,3,3,4,4,61,33,0,50,47,58,38,0,40,39
2273,22.7300,7,3,3,4,4,61,33,0,50,47,58,38,0,40,39
2274,22.7400,7,3,3,4,4,61,33,0,50,47,58,38,0,40,39
2275,22.7500,7,3,3,4,4,61,33,0,50,47,58,38,0,40,39
2276,22.7600,7,3,3,4,4,61,33,0,51,48,58,38,0,40,39
2277,22.7700,7,3,3,4,4,61,33,0,51,48,58,38,0,40,39
2278,22.7800,7,3,3,4,4,61,33,0,51,48,57,38,0,40,39
2279,22.7900,7,3,3,4,4,61,33,0,51,48,57,38,0,41,39
2280,22.8000,7,3,3,4,4,61,33,0,51,48,57,38,0,41,39
2281,22.8100,7,3,3,4,4,61,33,0,51,48,57,38,0,41,39
2282,22.8200,7,3,3,4,4,61,33,0,51,48,57,38,0,41,39
2283,22.8300,7,3,3,4,4,61,33,0,51,48,57,38,0,41,39
2284,22.8400,7,3,3,4,4,61,33,0,51,48,57,38,1,41,39
2285,22.8500,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2286,22.8600,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2287,22.8700,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2288,22.8800,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2289,22.8900,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2290,22.9000,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2291,22.9100,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2292,22.9200,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2293,22.9300,7,3,3,4,4,61,33,0,52,49,57,38,1,41,39
2294,22.9400,7,3,3,4,4,61,33,0,52,49,57,38,0,41,39
2295,22.9500,7,3,3,4,4,61,33,0,52,49,57,38,0,41,39
2296,22.9600,7,3,3,4,4,61,33,0,52,49,57,38,0,41,39
2297,22.9700,7,3,3,4,4,61,33,0,52,49,57,38,0,42,39
2298,22.9800,7,3,3,4,4,61,33,0,52,49,57,38,0,42,39
2299,22.9900,7,3,3,4,4,61,33,0,53,49,57,38,0,42,39
2300,23.0000,7,3,3,4,3,61,33,0,53,49,57,38,0,42,39
2301,23.0100,7,3,3,4,3,61,33,0,49,47,57,38,0,38,37
2302,23.0200,7,3,3,4,3,61,33,0,49,47,57,38,0,38,37
2303,23.0300,7,3,3,4,3,61,33,0,49,0,57,38,0,38,37
2304,23.0400,7,3,3,4,4,61,33,0,49,0,57,38,0,39,37
2305,23.0500,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2306,23.0600,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2307,23.0700,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2308,23.0800,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2309,23.0900,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2310,23.1000,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2311,23.1100,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2312,23.1200,7,3,3,4,4,61,33,0,50,0,57,38,0,39,37
2313,23.1300,7,3,3,4,4,61,33,0,51,0,57,38,0,39,37
2314,23.1400,7,3,3,4,4,61,33,0,51,0,57,38,0,39,37
2315,23.1500,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2316,23.1600,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2317,23.1700,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2318,23.1800,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2319,23.1900,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2320,23.2000,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2321,23.2100,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2322,23.2200,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2323,23.2300,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2324,23.2400,7,3,3,4,4,61,33,0,51,0,57,38,0,39,38
2325,23.2500,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2326,23.2600,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2327,23.2700,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2328,23.2800,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2329,23.2900,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2330,23.3000,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2331,23.3100,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2332,23.3200,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2333,23.3300,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2334,23.3400,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2335,23.3500,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2336,23.3600,7,3,3,4,4,61,33,0,52,0,57,38,0,39,38
2337,23.3700,7,3,3,4,4,61,33,0,52,0,57,38,0,40,38
2338,23.3800,7,3,3,4,4,61,33,0,52,0,57,38,0,40,38
2339,23.3900,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2340,23.4000,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2341,23.4100,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2342,23.4200,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2343,23.4300,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2344,23.4400,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2345,23.4500,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2346,23.4600,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2347,23.4700,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2348,23.4800,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2349,23.4900,7,3,3,4,4,61,33,0,53,0,57,38,0,40,38
2350,23.5000,7,3,3,4,3,61,33,0,53,0,57,38,0,40,38
2351,23.5100,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2352,23.5200,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2353,23.5300,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2354,23.5400,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2355,23.5500,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2356,23.5600,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2357,23.5700,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2358,23.5800,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2359,23.5900,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2360,23.6000,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2361,23.6100,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2362,23.6200,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2363,23.6300,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2364,23.6400,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2365,23.6500,7,3,3,4,3,61,33,0,0,0,57,38,0,37,27
2366,23.6600,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2367,23.6700,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2368,23.6800,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2369,23.6900,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2370,23.7000,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2371,23.7100,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2372,23.7200,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2373,23.7300,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2374,23.7400,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2375,23.7500,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2376,23.7600,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2377,23.7700,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2378,23.7800,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2379,23.7900,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2380,23.8000,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2381,23.8100,7,3,3,4,3,61,33,0,0,0,57,38,0,37,36
2382,23.8200,7,3,3,4,4,61,33,0,0,0,57,38,0,37,36
2383,23.8300,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2384,23.8400,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2385,23.8500,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2386,23.8600,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2387,23.8700,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2388,23.8800,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2389,23.8900,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2390,23.9000,7,3,3,4,4,61,33,0,0,0,57,38,0,38,36
2391,23.9100,7,3,3,4,4,60,33,0,0,0,57,38,0,38,36
2392,23.9200,7,3,3,4,4,60,33,0,0,0,57,38,0,38,36
2393,23.9300,7,3,3,4,4,60,33,0,0,0,57,38,0,38,36
2394,23.9400,7,3,3,4,4,60,33,0,0,0,57,38,0,38,36
2395,23.9500,7,3,3,4,4,60,33,0,0,0,57,38,0,38,36
2396,23.9600,7,3,3,4,4,60,33,0,0,0,57,38,0,38,36
2397,23.9700,7,3,3,4,4,60,33,1,0,0,57,38,0,38,36
2398,23.9800,7,3,3,4,4,60,33,1,0,0,57,38,0,38,36
2399,23.9900,7,3,3,4,4,60,33,1,0,0,57,38,0,38,36
2400,24.0000,7,3,3,3,3,60,33,1,0,0,57,38,0,38,36
2401,24.0100,7,3,3,3,3,60,33,1,0,0,57,38,0,27,25
2402,24.0200,7,3,3,3,3,60,33,1,0,0,57,38,0,27,25
2403,24.0300,7,3,3,3,3,60,33,1,0,0,57,38,0,28,25
2404,24.0400,7,3,3,3,3,60,33,1,0,0,57,38,0,28,25
2405,24.0500,7,3,3,3,3,60,33,1,0,0,57,38,0,29,26
2406,24.0600,7,3,3,3,3,60,33,1,0,0,57,38,0,29,26
2407,24.0700,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2408,24.0800,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2409,24.0900,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2410,24.1000,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2411,24.1100,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2412,24.1200,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2413,24.1300,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2414,24.1400,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2415,24.1500,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2416,24.1600,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2417,24.1700,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2418,24.1800,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2419,24.1900,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2420,24.2000,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2421,24.2100,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2422,24.2200,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2423,24.2300,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2424,24.2400,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2425,24.2500,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2426,24.2600,7,3,3,3,3,60,33,0,0,0,57,38,0,36,26
2427,24.2700,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2428,24.2800,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2429,24.2900,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2430,24.3000,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2431,24.3100,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2432,24.3200,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2433,24.3300,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2434,24.3400,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2435,24.3500,7,3,3,3,3,60,33,0,0,0,57,38,0,37,26
2436,24.3600,7,3,3,3,3,60,33,0,0,0,56,38,0,37,26
2437,24.3700,7,3,3,3,3,60,33,0,0,0,56,38,0,37,26
2438,24.3800,7,3,3,4,3,60,33,0,0,0,56,38,0,37,26
2439,24.3900,7,3,3,4,3,60,33,0,0,0,56,38,0,37,26
2440,24.4000,7,3,3,4,3,60,33,0,0,0,56,38,0,37,26
2441,24.4100,7,3,3,4,3,60,33,0,0,0,56,38,0,37,26
2442,24.4200,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2443,24.4300,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2444,24.4400,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2445,24.4500,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2446,24.4600,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2447,24.4700,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2448,24.4800,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2449,24.4900,7,3,3,4,3,60,33,0,0,0,56,38,1,37,26
2450,24.5000,7,3,3,3,3,60,33,0,0,0,56,38,1,37,26
2451,24.5100,7,3,3,3,3,60,33,0,0,0,56,38,1,5,4
2452,24.5200,7,3,3,3,3,60,33,0,0,0,56,38,0,5,4
2453,24.5300,7,3,3,3,3,60,33,0,0,0,56,38,0,5,4
2454,24.5400,7,3,3,3,3,60,33,0,0,0,56,38,0,5,4
2455,24.5500,7,3,3,3,3,60,33,0,0,0,56,38,0,5,4
2456,24.5600,7,3,3,3,3,60,33,0,1,0,56,38,0,5,4
2457,24.5700,7,3,3,3,3,60,33,0,1,0,56,38,0,5,4
2458,24.5800,7,3,3,3,3,60,33,0,1,0,56,38,0,5,4
2459,24.5900,7,3,3,3,3,60,33,0,1,0,56,38,0,5,4
2460,24.6000,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2461,24.6100,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2462,24.6200,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2463,24.6300,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2464,24.6400,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2465,24.6500,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2466,24.6600,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2467,24.6700,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2468,24.6800,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2469,24.6900,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2470,24.7000,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2471,24.7100,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2472,24.7200,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2473,24.7300,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2474,24.7400,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2475,24.7500,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2476,24.7600,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2477,24.7700,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2478,24.7800,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2479,24.7900,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2480,24.8000,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2481,24.8100,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2482,24.8200,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2483,24.8300,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2484,24.8400,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2485,24.8500,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2486,24.8600,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2487,24.8700,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2488,24.8800,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2489,24.8900,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2490,24.9000,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2491,24.9100,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2492,24.9200,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2493,24.9300,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2494,24.9400,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2495,24.9500,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2496,24.9600,7,3,3,3,3,60,33,0,1,1,56,38,0,5,4
2497,24.9700,7,3,3,3,3,60,33,0,1,1,56,38,0,6,4
2498,24.9800,7,3,3,3,3,60,33,0,1,1,56,38,0,6,4
2499,24.9900,7,3,3,3,3,60,33,0,1,1,56,38,0,6,4
#
# ===== stride=1 (Sys2/Sys3 every 0.01 ms), pc=sASM+IC(0), tol=1e-08, 2500 steps of 0.01 ms = 25 ms =====
# --- Sys1 : 2500 solves ---
#   cold(不做回收)    17500 iters     7.00 /solve  (  -0.0%)     7.681 s (  -0.0%)  0-iter 0/2500
#   warm(上一次解)    11016 iters     4.41 /solve  ( -37.1%)     4.992 s ( -35.0%)  0-iter 0/2500
#   滑窗 m(连续)     9606 iters     3.84 /solve  ( -45.1%)     7.465 s (  -2.8%)  0-iter 40/2500
#   稀疏窗 m(隔 w 次)    13162 iters     5.26 /solve  ( -24.8%)     6.991 s (  -9.0%)  0-iter 0/2500
#   稀疏窗 + 最新解    10796 iters     4.32 /solve  ( -38.3%)     7.023 s (  -8.6%)  0-iter 0/2500
# --- Sys2 : 2499 solves ---
#   cold(不做回收)   149853 iters    59.97 /solve  (  -0.0%)    64.730 s (  -0.0%)  0-iter 0/2499
#   warm(上一次解)   116941 iters    46.80 /solve  ( -22.0%)    50.542 s ( -21.9%)  0-iter 0/2499
#   滑窗 m(连续)    90615 iters    36.26 /solve  ( -39.5%)    42.515 s ( -34.3%)  0-iter 404/2499
#   稀疏窗 m(隔 w 次)   127839 iters    51.16 /solve  ( -14.7%)    56.368 s ( -12.9%)  0-iter 105/2499
#   稀疏窗 + 最新解   107083 iters    42.85 /solve  ( -28.5%)    48.576 s ( -25.0%)  0-iter 182/2499
# --- Sys3 : 2499 solves ---
#   cold(不做回收)   146849 iters    58.76 /solve  (  -0.0%)    61.173 s (  -0.0%)  0-iter 0/2499
#   warm(上一次解)   115533 iters    46.23 /solve  ( -21.3%)    48.193 s ( -21.2%)  0-iter 0/2499
#   滑窗 m(连续)    79839 iters    31.95 /solve  ( -45.6%)    36.574 s ( -40.2%)  0-iter 291/2499
#   稀疏窗 m(隔 w 次)   120413 iters    48.18 /solve  ( -18.0%)    51.341 s ( -16.1%)  0-iter 0/2499
#   稀疏窗 + 最新解    98524 iters    39.43 /solve  ( -32.9%)    43.420 s ( -29.0%)  0-iter 25/2499
# --- pipeline total (Sys1+Sys2+Sys3) ---
#   cold(不做回收)   314202 iters (  -0.0%)    133.584 s (  -0.0%)
#   warm(上一次解)   243490 iters ( -22.5%)    103.726 s ( -22.4%)
#   滑窗 m(连续)   180060 iters ( -42.7%)     86.553 s ( -35.2%)
#   稀疏窗 m(隔 w 次)   261414 iters ( -16.8%)    114.701 s ( -14.1%)
#   稀疏窗 + 最新解   216403 iters ( -31.1%)     99.018 s ( -25.9%)
# --- Sys2+Sys3 only (the part the stride changes) ---
#   cold(不做回收)   296702 iters (  -0.0%)    125.904 s (  -0.0%)
#   warm(上一次解)   232474 iters ( -21.6%)     98.735 s ( -21.6%)
#   滑窗 m(连续)   170454 iters ( -42.6%)     79.088 s ( -37.2%)
#   稀疏窗 m(隔 w 次)   248252 iters ( -16.3%)    107.709 s ( -14.5%)
#   稀疏窗 + 最新解   205607 iters ( -30.7%)     91.996 s ( -26.9%)
